responseTime,trial,targetWord,chosenWord,chosenCategory,chosenPosition,subjID,order,correct,german,aoa_german_comb,group,sex,age,age_group,source,postcode
7376,32,flag,flag,target,lower-right,rqXnHQP6,orderA,1,flagge,5.86,middle,f,6.8583162217659135,6,mpi,04103
4149,33,giraffe,giraffe,target,upper-left,rqXnHQP6,orderA,1,giraffe,3.79,middle,f,6.8583162217659135,6,mpi,04103
4870,34,palmtree,palmtree,target,lower-left,rqXnHQP6,orderA,1,palme,6.57,high,f,6.8583162217659135,6,mpi,04103
2103,35,pineapple,pineapple,target,lower-right,rqXnHQP6,orderA,1,ananas,4.1,middle,f,6.8583162217659135,6,mpi,04103
15194,36,ocean,ocean,target,upper-left,rqXnHQP6,orderA,1,ozean,6.46,high,f,6.8583162217659135,6,mpi,04103
14824,37,gazelle,gazelle,target,lower-right,rqXnHQP6,orderA,1,gazelle,6.31,high,f,6.8583162217659135,6,mpi,04103
5234,38,ruler,ruler,target,lower-left,rqXnHQP6,orderA,1,lineal,4.9,middle,f,6.8583162217659135,6,mpi,04103
7579,39,badger,badger,target,lower-left,rqXnHQP6,orderA,1,dachs,6.17,high,f,6.8583162217659135,6,mpi,04103
14151,40,chanterelle,chanterelle,target,upper-left,rqXnHQP6,orderA,1,pfifferling,7.13,high,f,6.8583162217659135,6,mpi,04103
12439,41,ruin,ruin,target,lower-right,rqXnHQP6,orderA,1,ruine,6.21,high,f,6.8583162217659135,6,mpi,04103
3275,42,labyrinth,labyrinth,target,lower-left,rqXnHQP6,orderA,1,labyrinth,6.63,high,f,6.8583162217659135,6,mpi,04103
2924,43,mushroom,mushroom,target,lower-right,rqXnHQP6,orderA,1,pilz,3.67,middle,f,6.8583162217659135,6,mpi,04103
22321,44,orchid,shrub,dist1,upper-left,rqXnHQP6,orderA,0,orchidee,9.76,high,f,6.8583162217659135,6,mpi,04103
14810,45,zucchini,zucchini,target,upper-right,rqXnHQP6,orderA,1,zucchini,5.95,middle,f,6.8583162217659135,6,mpi,04103
10977,46,kayak,kayak,target,upper-left,rqXnHQP6,orderA,1,kajak,8.82,high,f,6.8583162217659135,6,mpi,04103
5332,47,lobster,lobster,target,upper-right,rqXnHQP6,orderA,1,hummer,8,high,f,6.8583162217659135,6,mpi,04103
8241,48,jaguar,jaguar,target,lower-right,rqXnHQP6,orderA,1,jaguar,7.64,high,f,6.8583162217659135,6,mpi,04103
62042,49,carnation,carnation,target,upper-right,rqXnHQP6,orderA,1,nelke,7.82,high,f,6.8583162217659135,6,mpi,04103
6102,50,satellite,satellite,target,upper-left,rqXnHQP6,orderA,1,satellit,8.94,high,f,6.8583162217659135,6,mpi,04103
4788,51,flounder,flounder,target,lower-right,rqXnHQP6,orderA,1,flunder,6.95,high,f,6.8583162217659135,6,mpi,04103
21392,52,cello,harp,dist1,lower-right,rqXnHQP6,orderA,0,cello,8.67,high,f,6.8583162217659135,6,mpi,04103
5054,1,door,door,target,lower-left,rSAq3QWq,orderB,1,tür,3.12,low,m,6.8145106091718,6,mpi,04103
4595,2,stairs,stairs,target,lower-right,rSAq3QWq,orderB,1,treppe,3.25,low,m,6.8145106091718,6,mpi,04103
4368,3,eye,eye,target,upper-left,rSAq3QWq,orderB,1,auge,2.69,low,m,6.8145106091718,6,mpi,04103
6574,4,desk,desk,target,lower-left,rSAq3QWq,orderB,1,schreibtisch,3.2,low,m,6.8145106091718,6,mpi,04103
3229,5,star,star,target,upper-left,rSAq3QWq,orderB,1,stern,3.29,low,m,6.8145106091718,6,mpi,04103
2203,6,squirrel,squirrel,target,lower-left,rSAq3QWq,orderB,1,eichhörnchen,2.6,low,m,6.8145106091718,6,mpi,04103
2934,7,cap,cap,target,upper-right,rSAq3QWq,orderB,1,mütze,1.95,low,m,6.8145106091718,6,mpi,04103
2213,8,telephone,telephone,target,upper-right,rSAq3QWq,orderB,1,telefon,3.53,middle,m,6.8145106091718,6,mpi,04103
2601,9,strawberry,strawberry,target,upper-left,rSAq3QWq,orderB,1,erdbeere,3.47,low,m,6.8145106091718,6,mpi,04103
1980,10,scissors,scissors,target,upper-right,rSAq3QWq,orderB,1,schere,3.38,low,m,6.8145106091718,6,mpi,04103
1566,11,bone,bone,target,lower-right,rSAq3QWq,orderB,1,knochen,4.64,middle,m,6.8145106091718,6,mpi,04103
1859,12,paintbrush,paintbrush,target,lower-left,rSAq3QWq,orderB,1,pinsel,3.43,low,m,6.8145106091718,6,mpi,04103
2307,13,fryingpan,fryingpan,target,upper-left,rSAq3QWq,orderB,1,pfanne,4.16,middle,m,6.8145106091718,6,mpi,04103
2024,14,carrot,carrot,target,lower-right,rSAq3QWq,orderB,1,möhre,3.36,low,m,6.8145106091718,6,mpi,04103
4254,15,plane,plane,target,lower-left,rSAq3QWq,orderB,1,flugzeug,3.24,low,m,6.8145106091718,6,mpi,04103
2258,16,tiger,tiger,target,upper-right,rSAq3QWq,orderB,1,tiger,3.88,middle,m,6.8145106091718,6,mpi,04103
2041,17,snake,snake,target,upper-left,rSAq3QWq,orderB,1,schlange,2,low,m,6.8145106091718,6,mpi,04103
2258,18,apple,apple,target,upper-left,rSAq3QWq,orderB,1,apfel,2.71,low,m,6.8145106091718,6,mpi,04103
2857,19,battery,battery,target,lower-right,rSAq3QWq,orderB,1,batterie,5.94,middle,m,6.8145106091718,6,mpi,04103
2056,20,flag,flag,target,lower-right,rSAq3QWq,orderB,1,flagge,5.86,middle,m,6.8145106091718,6,mpi,04103
3591,21,ladder,ladder,target,upper-right,rSAq3QWq,orderB,1,leiter,4.47,middle,m,6.8145106091718,6,mpi,04103
2308,22,fish,fish,target,lower-left,rSAq3QWq,orderB,1,fisch,2.76,low,m,6.8145106091718,6,mpi,04103
3658,23,giraffe,giraffe,target,upper-left,rSAq3QWq,orderB,1,giraffe,3.79,middle,m,6.8145106091718,6,mpi,04103
3978,24,ant,ant,target,upper-right,rSAq3QWq,orderB,1,ameise,4.6,middle,m,6.8145106091718,6,mpi,04103
3111,25,bicycle,bicycle,target,upper-right,rSAq3QWq,orderB,1,fahrrad,3.8,middle,m,6.8145106091718,6,mpi,04103
15558,26,ruin,ruin,target,lower-right,rSAq3QWq,orderB,1,ruine,6.21,high,m,6.8145106091718,6,mpi,04103
7846,27,choir,orchestra,dist1,lower-right,rSAq3QWq,orderB,0,chor,7.19,high,m,6.8145106091718,6,mpi,04103
2311,28,pineapple,pineapple,target,lower-right,rSAq3QWq,orderB,1,ananas,4.1,middle,m,6.8145106091718,6,mpi,04103
4191,29,zebra,zebra,target,upper-right,rSAq3QWq,orderB,1,zebra,3.65,middle,m,6.8145106091718,6,mpi,04103
1856,30,belt,belt,target,lower-right,rSAq3QWq,orderB,1,gürtel,4.11,middle,m,6.8145106091718,6,mpi,04103
2810,31,mushroom,mushroom,target,lower-right,rSAq3QWq,orderB,1,pilz,3.67,middle,m,6.8145106091718,6,mpi,04103
2952,32,elk,elk,target,upper-left,rSAq3QWq,orderB,1,elch,6.28,high,m,6.8145106091718,6,mpi,04103
2854,33,needle,needle,target,upper-left,rSAq3QWq,orderB,1,nadel,4.22,middle,m,6.8145106091718,6,mpi,04103
3038,34,arugula,brusselsprouts,dist1,lower-left,rSAq3QWq,orderB,0,rucola,6.18,high,m,6.8145106091718,6,mpi,04103
2392,35,palmtree,palmtree,target,lower-left,rSAq3QWq,orderB,1,palme,6.57,high,m,6.8145106091718,6,mpi,04103
1763,36,kangaroo,kangaroo,target,lower-left,rSAq3QWq,orderB,1,känguru,5.89,middle,m,6.8145106091718,6,mpi,04103
3141,37,gazelle,dragonfly,dist2,upper-left,rSAq3QWq,orderB,0,gazelle,6.31,high,m,6.8145106091718,6,mpi,04103
2971,38,badger,raccoon,dist1,lower-right,rSAq3QWq,orderB,0,dachs,6.17,high,m,6.8145106091718,6,mpi,04103
10583,39,chanterelle,butterfly,dist2,lower-left,rSAq3QWq,orderB,0,pfifferling,7.13,high,m,6.8145106091718,6,mpi,04103
4263,40,orchid,orchid,target,lower-left,rSAq3QWq,orderB,1,orchidee,9.76,high,m,6.8145106091718,6,mpi,04103
12345,41,carnation,carnation,target,upper-right,rSAq3QWq,orderB,1,nelke,7.82,high,m,6.8145106091718,6,mpi,04103
3077,42,ventilator,ventilator,target,upper-right,rSAq3QWq,orderB,1,ventilator,6.59,high,m,6.8145106091718,6,mpi,04103
2249,43,labyrinth,labyrinth,target,lower-left,rSAq3QWq,orderB,1,labyrinth,6.63,high,m,6.8145106091718,6,mpi,04103
2840,44,ocean,ocean,target,upper-left,rSAq3QWq,orderB,1,ozean,6.46,high,m,6.8145106091718,6,mpi,04103
2960,45,lobster,lobster,target,upper-right,rSAq3QWq,orderB,1,hummer,8,high,m,6.8145106091718,6,mpi,04103
7958,46,cello,marshmallow,dist2,upper-right,rSAq3QWq,orderB,0,cello,8.67,high,m,6.8145106091718,6,mpi,04103
5761,47,kayak,kayak,target,upper-left,rSAq3QWq,orderB,1,kajak,8.82,high,m,6.8145106091718,6,mpi,04103
2333,48,ruler,ruler,target,lower-left,rSAq3QWq,orderB,1,lineal,4.9,middle,m,6.8145106091718,6,mpi,04103
2893,49,jaguar,panther,dist1,lower-left,rSAq3QWq,orderB,0,jaguar,7.64,high,m,6.8145106091718,6,mpi,04103
9157,50,flounder,flounder,target,lower-right,rSAq3QWq,orderB,1,flunder,6.95,high,m,6.8145106091718,6,mpi,04103
6363,51,satellite,satellite,target,upper-left,rSAq3QWq,orderB,1,satellit,8.94,high,m,6.8145106091718,6,mpi,04103
6190,52,zucchini,zucchini,target,upper-right,rSAq3QWq,orderB,1,zucchini,5.95,middle,m,6.8145106091718,6,mpi,04103
4428,1,squirrel,squirrel,target,lower-left,rvsD1o8E,orderA,1,eichhörnchen,2.6,low,f,6.625598904859685,6,mpi,04103
4596,2,cap,cap,target,upper-right,rvsD1o8E,orderA,1,mütze,1.95,low,f,6.625598904859685,6,mpi,04103
3558,3,door,door,target,lower-left,rvsD1o8E,orderA,1,tür,3.12,low,f,6.625598904859685,6,mpi,04103
3738,4,stairs,stairs,target,lower-right,rvsD1o8E,orderA,1,treppe,3.25,low,f,6.625598904859685,6,mpi,04103
5169,5,desk,desk,target,lower-left,rvsD1o8E,orderA,1,schreibtisch,3.2,low,f,6.625598904859685,6,mpi,04103
2802,6,strawberry,strawberry,target,upper-left,rvsD1o8E,orderA,1,erdbeere,3.47,low,f,6.625598904859685,6,mpi,04103
3228,7,eye,eye,target,upper-left,rvsD1o8E,orderA,1,auge,2.69,low,f,6.625598904859685,6,mpi,04103
2961,8,plane,plane,target,lower-left,rvsD1o8E,orderA,1,flugzeug,3.24,low,f,6.625598904859685,6,mpi,04103
2363,9,paintbrush,paintbrush,target,lower-left,rvsD1o8E,orderA,1,pinsel,3.43,low,f,6.625598904859685,6,mpi,04103
2753,10,telephone,telephone,target,upper-right,rvsD1o8E,orderA,1,telefon,3.53,middle,f,6.625598904859685,6,mpi,04103
2981,11,snake,snake,target,upper-left,rvsD1o8E,orderA,1,schlange,2,low,f,6.625598904859685,6,mpi,04103
3180,12,carrot,carrot,target,lower-right,rvsD1o8E,orderA,1,möhre,3.36,low,f,6.625598904859685,6,mpi,04103
3192,13,star,star,target,upper-left,rvsD1o8E,orderA,1,stern,3.29,low,f,6.625598904859685,6,mpi,04103
2714,14,scissors,scissors,target,upper-right,rvsD1o8E,orderA,1,schere,3.38,low,f,6.625598904859685,6,mpi,04103
2870,15,tiger,tiger,target,upper-right,rvsD1o8E,orderA,1,tiger,3.88,middle,f,6.625598904859685,6,mpi,04103
2825,16,bone,bone,target,lower-right,rvsD1o8E,orderA,1,knochen,4.64,middle,f,6.625598904859685,6,mpi,04103
3672,17,apple,apple,target,upper-left,rvsD1o8E,orderA,1,apfel,2.71,low,f,6.625598904859685,6,mpi,04103
3406,18,fish,fish,target,lower-left,rvsD1o8E,orderA,1,fisch,2.76,low,f,6.625598904859685,6,mpi,04103
2934,19,ant,ant,target,upper-right,rvsD1o8E,orderA,1,ameise,4.6,middle,f,6.625598904859685,6,mpi,04103
2519,20,belt,belt,target,lower-right,rvsD1o8E,orderA,1,gürtel,4.11,middle,f,6.625598904859685,6,mpi,04103
3492,21,fryingpan,fryingpan,target,upper-left,rvsD1o8E,orderA,1,pfanne,4.16,middle,f,6.625598904859685,6,mpi,04103
3502,22,zebra,zebra,target,upper-right,rvsD1o8E,orderA,1,zebra,3.65,middle,f,6.625598904859685,6,mpi,04103
4641,23,needle,needle,target,upper-left,rvsD1o8E,orderA,1,nadel,4.22,middle,f,6.625598904859685,6,mpi,04103
4041,24,bicycle,bicycle,target,upper-right,rvsD1o8E,orderA,1,fahrrad,3.8,middle,f,6.625598904859685,6,mpi,04103
4073,25,ladder,ladder,target,upper-right,rvsD1o8E,orderA,1,leiter,4.47,middle,f,6.625598904859685,6,mpi,04103
2802,26,battery,battery,target,lower-right,rvsD1o8E,orderA,1,batterie,5.94,middle,f,6.625598904859685,6,mpi,04103
3773,27,elk,elk,target,upper-left,rvsD1o8E,orderA,1,elch,6.28,high,f,6.625598904859685,6,mpi,04103
18624,28,choir,choir,target,upper-right,rvsD1o8E,orderA,1,chor,7.19,high,f,6.625598904859685,6,mpi,04103
3047,29,kangaroo,kangaroo,target,lower-left,rvsD1o8E,orderA,1,känguru,5.89,middle,f,6.625598904859685,6,mpi,04103
3384,30,ventilator,ventilator,target,upper-right,rvsD1o8E,orderA,1,ventilator,6.59,high,f,6.625598904859685,6,mpi,04103
6782,31,arugula,arugula,target,lower-right,rvsD1o8E,orderA,1,rucola,6.18,high,f,6.625598904859685,6,mpi,04103
2978,32,flag,flag,target,lower-right,rvsD1o8E,orderA,1,flagge,5.86,middle,f,6.625598904859685,6,mpi,04103
2479,33,giraffe,giraffe,target,upper-left,rvsD1o8E,orderA,1,giraffe,3.79,middle,f,6.625598904859685,6,mpi,04103
2848,34,palmtree,palmtree,target,lower-left,rvsD1o8E,orderA,1,palme,6.57,high,f,6.625598904859685,6,mpi,04103
2263,35,pineapple,pineapple,target,lower-right,rvsD1o8E,orderA,1,ananas,4.1,middle,f,6.625598904859685,6,mpi,04103
6913,36,ocean,ocean,target,upper-left,rvsD1o8E,orderA,1,ozean,6.46,high,f,6.625598904859685,6,mpi,04103
4604,37,gazelle,gazelle,target,lower-right,rvsD1o8E,orderA,1,gazelle,6.31,high,f,6.625598904859685,6,mpi,04103
5912,38,ruler,ruler,target,lower-left,rvsD1o8E,orderA,1,lineal,4.9,middle,f,6.625598904859685,6,mpi,04103
5218,39,badger,badger,target,lower-left,rvsD1o8E,orderA,1,dachs,6.17,high,f,6.625598904859685,6,mpi,04103
9643,40,chanterelle,chanterelle,target,upper-left,rvsD1o8E,orderA,1,pfifferling,7.13,high,f,6.625598904859685,6,mpi,04103
10582,41,ruin,ruin,target,lower-right,rvsD1o8E,orderA,1,ruine,6.21,high,f,6.625598904859685,6,mpi,04103
4182,42,labyrinth,labyrinth,target,lower-left,rvsD1o8E,orderA,1,labyrinth,6.63,high,f,6.625598904859685,6,mpi,04103
5156,43,mushroom,mushroom,target,lower-right,rvsD1o8E,orderA,1,pilz,3.67,middle,f,6.625598904859685,6,mpi,04103
5097,44,orchid,orchid,target,lower-left,rvsD1o8E,orderA,1,orchidee,9.76,high,f,6.625598904859685,6,mpi,04103
3305,45,zucchini,zucchini,target,upper-right,rvsD1o8E,orderA,1,zucchini,5.95,middle,f,6.625598904859685,6,mpi,04103
4432,46,kayak,kayak,target,upper-left,rvsD1o8E,orderA,1,kajak,8.82,high,f,6.625598904859685,6,mpi,04103
7827,47,lobster,lobster,target,upper-right,rvsD1o8E,orderA,1,hummer,8,high,f,6.625598904859685,6,mpi,04103
7126,48,jaguar,panther,dist1,lower-left,rvsD1o8E,orderA,0,jaguar,7.64,high,f,6.625598904859685,6,mpi,04103
4864,49,carnation,violets,dist1,lower-right,rvsD1o8E,orderA,0,nelke,7.82,high,f,6.625598904859685,6,mpi,04103
3484,50,satellite,satellite,target,upper-left,rvsD1o8E,orderA,1,satellit,8.94,high,f,6.625598904859685,6,mpi,04103
8880,51,flounder,flounder,target,lower-right,rvsD1o8E,orderA,1,flunder,6.95,high,f,6.625598904859685,6,mpi,04103
4795,52,cello,cello,target,lower-left,rvsD1o8E,orderA,1,cello,8.67,high,f,6.625598904859685,6,mpi,04103
18109,1,squirrel,squirrel,target,lower-left,RWqSRCc5,orderA,1,eichhörnchen,2.6,low,m,3.7426420260095825,3,mpi,04103
12617,2,cap,cap,target,upper-right,RWqSRCc5,orderA,1,mütze,1.95,low,m,3.7426420260095825,3,mpi,04103
8308,3,door,door,target,lower-left,RWqSRCc5,orderA,1,tür,3.12,low,m,3.7426420260095825,3,mpi,04103
6499,4,stairs,stairs,target,lower-right,RWqSRCc5,orderA,1,treppe,3.25,low,m,3.7426420260095825,3,mpi,04103
4164,5,desk,desk,target,lower-left,RWqSRCc5,orderA,1,schreibtisch,3.2,low,m,3.7426420260095825,3,mpi,04103
3956,6,strawberry,strawberry,target,upper-left,RWqSRCc5,orderA,1,erdbeere,3.47,low,m,3.7426420260095825,3,mpi,04103
2701,7,eye,eye,target,upper-left,RWqSRCc5,orderA,1,auge,2.69,low,m,3.7426420260095825,3,mpi,04103
3985,8,plane,plane,target,lower-left,RWqSRCc5,orderA,1,flugzeug,3.24,low,m,3.7426420260095825,3,mpi,04103
2957,9,paintbrush,paintbrush,target,lower-left,RWqSRCc5,orderA,1,pinsel,3.43,low,m,3.7426420260095825,3,mpi,04103
16738,10,telephone,telephone,target,upper-right,RWqSRCc5,orderA,1,telefon,3.53,middle,m,3.7426420260095825,3,mpi,04103
3386,11,snake,snake,target,upper-left,RWqSRCc5,orderA,1,schlange,2,low,m,3.7426420260095825,3,mpi,04103
5736,12,carrot,carrot,target,lower-right,RWqSRCc5,orderA,1,möhre,3.36,low,m,3.7426420260095825,3,mpi,04103
3838,13,star,star,target,upper-left,RWqSRCc5,orderA,1,stern,3.29,low,m,3.7426420260095825,3,mpi,04103
9806,14,scissors,scissors,target,upper-right,RWqSRCc5,orderA,1,schere,3.38,low,m,3.7426420260095825,3,mpi,04103
6494,15,tiger,tiger,target,upper-right,RWqSRCc5,orderA,1,tiger,3.88,middle,m,3.7426420260095825,3,mpi,04103
4018,16,bone,bone,target,lower-right,RWqSRCc5,orderA,1,knochen,4.64,middle,m,3.7426420260095825,3,mpi,04103
6000,17,apple,apple,target,upper-left,RWqSRCc5,orderA,1,apfel,2.71,low,m,3.7426420260095825,3,mpi,04103
6696,18,fish,fish,target,lower-left,RWqSRCc5,orderA,1,fisch,2.76,low,m,3.7426420260095825,3,mpi,04103
15266,19,ant,ant,target,upper-right,RWqSRCc5,orderA,1,ameise,4.6,middle,m,3.7426420260095825,3,mpi,04103
8440,20,belt,belt,target,lower-right,RWqSRCc5,orderA,1,gürtel,4.11,middle,m,3.7426420260095825,3,mpi,04103
16663,21,fryingpan,fryingpan,target,upper-left,RWqSRCc5,orderA,1,pfanne,4.16,middle,m,3.7426420260095825,3,mpi,04103
11569,22,zebra,zebra,target,upper-right,RWqSRCc5,orderA,1,zebra,3.65,middle,m,3.7426420260095825,3,mpi,04103
13508,23,needle,needle,target,upper-left,RWqSRCc5,orderA,1,nadel,4.22,middle,m,3.7426420260095825,3,mpi,04103
5022,24,bicycle,bicycle,target,upper-right,RWqSRCc5,orderA,1,fahrrad,3.8,middle,m,3.7426420260095825,3,mpi,04103
8262,25,ladder,ladder,target,upper-right,RWqSRCc5,orderA,1,leiter,4.47,middle,m,3.7426420260095825,3,mpi,04103
3935,26,battery,battery,target,lower-right,RWqSRCc5,orderA,1,batterie,5.94,middle,m,3.7426420260095825,3,mpi,04103
13828,27,elk,skeleton,dist3,upper-right,RWqSRCc5,orderA,0,elch,6.28,high,m,3.7426420260095825,3,mpi,04103
22548,28,choir,choir,target,upper-right,RWqSRCc5,orderA,1,chor,7.19,high,m,3.7426420260095825,3,mpi,04103
37885,29,kangaroo,kangaroo,target,lower-left,RWqSRCc5,orderA,1,känguru,5.89,middle,m,3.7426420260095825,3,mpi,04103
11294,30,ventilator,ventilator,target,upper-right,RWqSRCc5,orderA,1,ventilator,6.59,high,m,3.7426420260095825,3,mpi,04103
38393,31,arugula,dracula,dist2,upper-left,RWqSRCc5,orderA,0,rucola,6.18,high,m,3.7426420260095825,3,mpi,04103
4849,32,flag,flag,target,lower-right,RWqSRCc5,orderA,1,flagge,5.86,middle,m,3.7426420260095825,3,mpi,04103
35998,33,giraffe,giraffe,target,upper-left,RWqSRCc5,orderA,1,giraffe,3.79,middle,m,3.7426420260095825,3,mpi,04103
13391,34,palmtree,palmtree,target,lower-left,RWqSRCc5,orderA,1,palme,6.57,high,m,3.7426420260095825,3,mpi,04103
8884,35,pineapple,pineapple,target,lower-right,RWqSRCc5,orderA,1,ananas,4.1,middle,m,3.7426420260095825,3,mpi,04103
22743,36,ocean,pelican,dist2,lower-right,RWqSRCc5,orderA,0,ozean,6.46,high,m,3.7426420260095825,3,mpi,04103
9625,37,gazelle,dragonfly,dist2,upper-left,RWqSRCc5,orderA,0,gazelle,6.31,high,m,3.7426420260095825,3,mpi,04103
13780,38,ruler,ruler,target,lower-left,RWqSRCc5,orderA,1,lineal,4.9,middle,m,3.7426420260095825,3,mpi,04103
10225,39,badger,raccoon,dist1,lower-right,RWqSRCc5,orderA,0,dachs,6.17,high,m,3.7426420260095825,3,mpi,04103
5858,40,chanterelle,butterfly,dist2,lower-left,RWqSRCc5,orderA,0,pfifferling,7.13,high,m,3.7426420260095825,3,mpi,04103
8880,41,ruin,goalkeeper,dist3,upper-left,RWqSRCc5,orderA,0,ruine,6.21,high,m,3.7426420260095825,3,mpi,04103
7022,42,labyrinth,trafficjam,dist3,upper-right,RWqSRCc5,orderA,0,labyrinth,6.63,high,m,3.7426420260095825,3,mpi,04103
3027,43,mushroom,mushroom,target,lower-right,RWqSRCc5,orderA,1,pilz,3.67,middle,m,3.7426420260095825,3,mpi,04103
14065,44,orchid,shrub,dist1,upper-left,RWqSRCc5,orderA,0,orchidee,9.76,high,m,3.7426420260095825,3,mpi,04103
8370,45,zucchini,zucchini,target,upper-right,RWqSRCc5,orderA,1,zucchini,5.95,middle,m,3.7426420260095825,3,mpi,04103
14708,46,kayak,boomerang,dist3,lower-right,RWqSRCc5,orderA,0,kajak,8.82,high,m,3.7426420260095825,3,mpi,04103
4894,47,lobster,lobster,target,upper-right,RWqSRCc5,orderA,1,hummer,8,high,m,3.7426420260095825,3,mpi,04103
5872,48,jaguar,panther,dist1,lower-left,RWqSRCc5,orderA,0,jaguar,7.64,high,m,3.7426420260095825,3,mpi,04103
3525,49,carnation,violets,dist1,lower-right,RWqSRCc5,orderA,0,nelke,7.82,high,m,3.7426420260095825,3,mpi,04103
7287,50,satellite,rocket,dist1,upper-right,RWqSRCc5,orderA,0,satellit,8.94,high,m,3.7426420260095825,3,mpi,04103
5270,51,flounder,elderberry,dist2,upper-left,RWqSRCc5,orderA,0,flunder,6.95,high,m,3.7426420260095825,3,mpi,04103
10226,52,cello,harp,dist1,lower-right,RWqSRCc5,orderA,0,cello,8.67,high,m,3.7426420260095825,3,mpi,04103
2999,1,door,door,target,lower-left,RY5sK3xF,orderB,1,tür,3.12,low,m,8.008213552361397,8,mpi,04103
3215,2,stairs,stairs,target,lower-right,RY5sK3xF,orderB,1,treppe,3.25,low,m,8.008213552361397,8,mpi,04103
3297,3,eye,eye,target,upper-left,RY5sK3xF,orderB,1,auge,2.69,low,m,8.008213552361397,8,mpi,04103
3428,4,desk,desk,target,lower-left,RY5sK3xF,orderB,1,schreibtisch,3.2,low,m,8.008213552361397,8,mpi,04103
2581,5,star,star,target,upper-left,RY5sK3xF,orderB,1,stern,3.29,low,m,8.008213552361397,8,mpi,04103
2172,6,squirrel,squirrel,target,lower-left,RY5sK3xF,orderB,1,eichhörnchen,2.6,low,m,8.008213552361397,8,mpi,04103
2033,7,cap,cap,target,upper-right,RY5sK3xF,orderB,1,mütze,1.95,low,m,8.008213552361397,8,mpi,04103
1990,8,telephone,telephone,target,upper-right,RY5sK3xF,orderB,1,telefon,3.53,middle,m,8.008213552361397,8,mpi,04103
1722,9,strawberry,strawberry,target,upper-left,RY5sK3xF,orderB,1,erdbeere,3.47,low,m,8.008213552361397,8,mpi,04103
2311,10,scissors,scissors,target,upper-right,RY5sK3xF,orderB,1,schere,3.38,low,m,8.008213552361397,8,mpi,04103
2115,11,bone,bone,target,lower-right,RY5sK3xF,orderB,1,knochen,4.64,middle,m,8.008213552361397,8,mpi,04103
2371,12,paintbrush,paintbrush,target,lower-left,RY5sK3xF,orderB,1,pinsel,3.43,low,m,8.008213552361397,8,mpi,04103
1955,13,fryingpan,fryingpan,target,upper-left,RY5sK3xF,orderB,1,pfanne,4.16,middle,m,8.008213552361397,8,mpi,04103
4432,14,carrot,carrot,target,lower-right,RY5sK3xF,orderB,1,möhre,3.36,low,m,8.008213552361397,8,mpi,04103
2073,15,plane,plane,target,lower-left,RY5sK3xF,orderB,1,flugzeug,3.24,low,m,8.008213552361397,8,mpi,04103
1594,16,tiger,tiger,target,upper-right,RY5sK3xF,orderB,1,tiger,3.88,middle,m,8.008213552361397,8,mpi,04103
1412,17,snake,snake,target,upper-left,RY5sK3xF,orderB,1,schlange,2,low,m,8.008213552361397,8,mpi,04103
1489,18,apple,apple,target,upper-left,RY5sK3xF,orderB,1,apfel,2.71,low,m,8.008213552361397,8,mpi,04103
2816,19,battery,battery,target,lower-right,RY5sK3xF,orderB,1,batterie,5.94,middle,m,8.008213552361397,8,mpi,04103
3830,20,flag,flag,target,lower-right,RY5sK3xF,orderB,1,flagge,5.86,middle,m,8.008213552361397,8,mpi,04103
3291,21,ladder,ladder,target,upper-right,RY5sK3xF,orderB,1,leiter,4.47,middle,m,8.008213552361397,8,mpi,04103
2656,22,fish,fish,target,lower-left,RY5sK3xF,orderB,1,fisch,2.76,low,m,8.008213552361397,8,mpi,04103
3172,23,giraffe,giraffe,target,upper-left,RY5sK3xF,orderB,1,giraffe,3.79,middle,m,8.008213552361397,8,mpi,04103
2589,24,ant,ant,target,upper-right,RY5sK3xF,orderB,1,ameise,4.6,middle,m,8.008213552361397,8,mpi,04103
3423,25,bicycle,bicycle,target,upper-right,RY5sK3xF,orderB,1,fahrrad,3.8,middle,m,8.008213552361397,8,mpi,04103
10968,26,ruin,ruin,target,lower-right,RY5sK3xF,orderB,1,ruine,6.21,high,m,8.008213552361397,8,mpi,04103
2012,27,choir,pipe,dist2,upper-left,RY5sK3xF,orderB,0,chor,7.19,high,m,8.008213552361397,8,mpi,04103
2265,28,pineapple,pineapple,target,lower-right,RY5sK3xF,orderB,1,ananas,4.1,middle,m,8.008213552361397,8,mpi,04103
3364,29,zebra,zebra,target,upper-right,RY5sK3xF,orderB,1,zebra,3.65,middle,m,8.008213552361397,8,mpi,04103
1918,30,belt,belt,target,lower-right,RY5sK3xF,orderB,1,gürtel,4.11,middle,m,8.008213552361397,8,mpi,04103
2177,31,mushroom,mushroom,target,lower-right,RY5sK3xF,orderB,1,pilz,3.67,middle,m,8.008213552361397,8,mpi,04103
2300,32,elk,elk,target,upper-left,RY5sK3xF,orderB,1,elch,6.28,high,m,8.008213552361397,8,mpi,04103
1949,33,needle,needle,target,upper-left,RY5sK3xF,orderB,1,nadel,4.22,middle,m,8.008213552361397,8,mpi,04103
4764,34,arugula,dracula,dist2,upper-left,RY5sK3xF,orderB,0,rucola,6.18,high,m,8.008213552361397,8,mpi,04103
3039,35,palmtree,palmtree,target,lower-left,RY5sK3xF,orderB,1,palme,6.57,high,m,8.008213552361397,8,mpi,04103
2340,36,kangaroo,kangaroo,target,lower-left,RY5sK3xF,orderB,1,känguru,5.89,middle,m,8.008213552361397,8,mpi,04103
