responseTime,trial,targetWord,chosenWord,chosenCategory,chosenPosition,subjID,order,correct,german,aoa_german_comb,group,sex,age,age_group,source
3636,17,apple,apple,target,upper-left,p365M9bC,orderA,1,apfel,2.71,low,m,4.470910335386721,4,original CLT items
3706,18,fish,fish,target,lower-left,p365M9bC,orderA,1,fisch,2.76,low,m,4.470910335386721,4,original CLT items
3645,19,ant,ant,target,upper-right,p365M9bC,orderA,1,ameise,4.6,middle,m,4.470910335386721,4,original CLT items
3889,20,belt,belt,target,lower-right,p365M9bC,orderA,1,gürtel,4.11,middle,m,4.470910335386721,4,original CLT items
5114,21,fryingpan,fryingpan,target,upper-left,p365M9bC,orderA,1,pfanne,4.16,middle,m,4.470910335386721,4,new items
3836,22,zebra,zebra,target,upper-right,p365M9bC,orderA,1,zebra,3.65,middle,m,4.470910335386721,4,original CLT items
5660,23,needle,needle,target,upper-left,p365M9bC,orderA,1,nadel,4.22,middle,m,4.470910335386721,4,original CLT items
4401,24,bicycle,bicycle,target,upper-right,p365M9bC,orderA,1,fahrrad,3.8,middle,m,4.470910335386721,4,original CLT items
4304,25,ladder,ladder,target,upper-right,p365M9bC,orderA,1,leiter,4.47,middle,m,4.470910335386721,4,original CLT items
4188,26,battery,battery,target,lower-right,p365M9bC,orderA,1,batterie,5.94,middle,m,4.470910335386721,4,original CLT items
4669,27,elk,elk,target,upper-left,p365M9bC,orderA,1,elch,6.28,high,m,4.470910335386721,4,new items
8756,28,choir,choir,target,upper-right,p365M9bC,orderA,1,chor,7.19,high,m,4.470910335386721,4,new items
3773,29,kangaroo,kangaroo,target,lower-left,p365M9bC,orderA,1,känguru,5.89,middle,m,4.470910335386721,4,original CLT items
3505,30,ventilator,ventilator,target,upper-right,p365M9bC,orderA,1,ventilator,6.59,high,m,4.470910335386721,4,new items
4185,31,arugula,arugula,target,lower-right,p365M9bC,orderA,1,rucola,6.18,high,m,4.470910335386721,4,new items
3530,32,flag,flag,target,lower-right,p365M9bC,orderA,1,flagge,5.86,middle,m,4.470910335386721,4,original CLT items
3481,33,giraffe,giraffe,target,upper-left,p365M9bC,orderA,1,giraffe,3.79,middle,m,4.470910335386721,4,original CLT items
4725,34,palmtree,palmtree,target,lower-left,p365M9bC,orderA,1,palme,6.57,high,m,4.470910335386721,4,new items
5330,35,pineapple,pineapple,target,lower-right,p365M9bC,orderA,1,ananas,4.1,middle,m,4.470910335386721,4,original CLT items
4193,36,ocean,ocean,target,upper-left,p365M9bC,orderA,1,ozean,6.46,high,m,4.470910335386721,4,new items
7820,37,gazelle,deer,dist1,upper-right,p365M9bC,orderA,0,gazelle,6.31,high,m,4.470910335386721,4,new items
4848,38,ruler,ruler,target,lower-left,p365M9bC,orderA,1,lineal,4.9,middle,m,4.470910335386721,4,original CLT items
6869,39,badger,raccoon,dist1,lower-right,p365M9bC,orderA,0,dachs,6.17,high,m,4.470910335386721,4,new items
8910,40,chanterelle,chanterelle,target,upper-left,p365M9bC,orderA,1,pfifferling,7.13,high,m,4.470910335386721,4,new items
4305,41,ruin,ruin,target,lower-right,p365M9bC,orderA,1,ruine,6.21,high,m,4.470910335386721,4,new items
6267,42,labyrinth,labyrinth,target,lower-left,p365M9bC,orderA,1,labyrinth,6.63,high,m,4.470910335386721,4,new items
3686,43,mushroom,mushroom,target,lower-right,p365M9bC,orderA,1,pilz,3.67,middle,m,4.470910335386721,4,original CLT items
8797,44,orchid,orchid,target,lower-left,p365M9bC,orderA,1,orchidee,9.76,high,m,4.470910335386721,4,new items
7060,45,zucchini,zucchini,target,upper-right,p365M9bC,orderA,1,zucchini,5.95,middle,m,4.470910335386721,4,new items
7853,46,kayak,kayak,target,upper-left,p365M9bC,orderA,1,kajak,8.82,high,m,4.470910335386721,4,new items
9987,47,lobster,lobster,target,upper-right,p365M9bC,orderA,1,hummer,8,high,m,4.470910335386721,4,new items
6845,48,jaguar,panther,dist1,lower-left,p365M9bC,orderA,0,jaguar,7.64,high,m,4.470910335386721,4,new items
5152,49,carnation,carnation,target,upper-right,p365M9bC,orderA,1,nelke,7.82,high,m,4.470910335386721,4,new items
4881,50,satellite,satellite,target,upper-left,p365M9bC,orderA,1,satellit,8.94,high,m,4.470910335386721,4,new items
41632,51,flounder,elderberry,dist2,upper-left,p365M9bC,orderA,0,flunder,6.95,high,m,4.470910335386721,4,new items
15672,52,cello,cello,target,lower-left,p365M9bC,orderA,1,cello,8.67,high,m,4.470910335386721,4,new items
26110,1,door,door,target,lower-left,p75ffn68,orderB,1,tür,3.12,low,f,6.598220396988364,6,original CLT items
9246,2,stairs,stairs,target,lower-right,p75ffn68,orderB,1,treppe,3.25,low,f,6.598220396988364,6,original CLT items
18464,3,eye,eye,target,upper-left,p75ffn68,orderB,1,auge,2.69,low,f,6.598220396988364,6,original CLT items
10367,4,desk,desk,target,lower-left,p75ffn68,orderB,1,schreibtisch,3.2,low,f,6.598220396988364,6,original CLT items
55129,5,star,star,target,upper-left,p75ffn68,orderB,1,stern,3.29,low,f,6.598220396988364,6,original CLT items
2692,6,squirrel,squirrel,target,lower-left,p75ffn68,orderB,1,eichhörnchen,2.6,low,f,6.598220396988364,6,original CLT items
2401,7,cap,cap,target,upper-right,p75ffn68,orderB,1,mütze,1.95,low,f,6.598220396988364,6,original CLT items
2119,8,telephone,telephone,target,upper-right,p75ffn68,orderB,1,telefon,3.53,middle,f,6.598220396988364,6,original CLT items
2172,9,strawberry,strawberry,target,upper-left,p75ffn68,orderB,1,erdbeere,3.47,low,f,6.598220396988364,6,original CLT items
2105,10,scissors,scissors,target,upper-right,p75ffn68,orderB,1,schere,3.38,low,f,6.598220396988364,6,original CLT items
2019,11,bone,bone,target,lower-right,p75ffn68,orderB,1,knochen,4.64,middle,f,6.598220396988364,6,original CLT items
2014,12,paintbrush,paintbrush,target,lower-left,p75ffn68,orderB,1,pinsel,3.43,low,f,6.598220396988364,6,original CLT items
74566,13,fryingpan,fryingpan,target,upper-left,p75ffn68,orderB,1,pfanne,4.16,middle,f,6.598220396988364,6,new items
2403,14,carrot,carrot,target,lower-right,p75ffn68,orderB,1,möhre,3.36,low,f,6.598220396988364,6,original CLT items
39810,15,plane,plane,target,lower-left,p75ffn68,orderB,1,flugzeug,3.24,low,f,6.598220396988364,6,new items
2114,16,tiger,tiger,target,upper-right,p75ffn68,orderB,1,tiger,3.88,middle,f,6.598220396988364,6,original CLT items
2141,17,snake,snake,target,upper-left,p75ffn68,orderB,1,schlange,2,low,f,6.598220396988364,6,original CLT items
1594,18,apple,apple,target,upper-left,p75ffn68,orderB,1,apfel,2.71,low,f,6.598220396988364,6,original CLT items
2443,19,battery,battery,target,lower-right,p75ffn68,orderB,1,batterie,5.94,middle,f,6.598220396988364,6,original CLT items
2295,20,flag,flag,target,lower-right,p75ffn68,orderB,1,flagge,5.86,middle,f,6.598220396988364,6,original CLT items
3696,21,ladder,ladder,target,upper-right,p75ffn68,orderB,1,leiter,4.47,middle,f,6.598220396988364,6,original CLT items
2476,22,fish,fish,target,lower-left,p75ffn68,orderB,1,fisch,2.76,low,f,6.598220396988364,6,original CLT items
3206,23,giraffe,giraffe,target,upper-left,p75ffn68,orderB,1,giraffe,3.79,middle,f,6.598220396988364,6,original CLT items
3824,24,ant,ant,target,upper-right,p75ffn68,orderB,1,ameise,4.6,middle,f,6.598220396988364,6,original CLT items
3520,25,bicycle,bicycle,target,upper-right,p75ffn68,orderB,1,fahrrad,3.8,middle,f,6.598220396988364,6,original CLT items
5604,26,ruin,ruin,target,lower-right,p75ffn68,orderB,1,ruine,6.21,high,f,6.598220396988364,6,new items
10217,27,choir,choir,target,upper-right,p75ffn68,orderB,1,chor,7.19,high,f,6.598220396988364,6,new items
2105,28,pineapple,pineapple,target,lower-right,p75ffn68,orderB,1,ananas,4.1,middle,f,6.598220396988364,6,original CLT items
2109,29,zebra,zebra,target,upper-right,p75ffn68,orderB,1,zebra,3.65,middle,f,6.598220396988364,6,original CLT items
2512,30,belt,belt,target,lower-right,p75ffn68,orderB,1,gürtel,4.11,middle,f,6.598220396988364,6,original CLT items
2499,31,mushroom,mushroom,target,lower-right,p75ffn68,orderB,1,pilz,3.67,middle,f,6.598220396988364,6,original CLT items
3097,32,elk,elk,target,upper-left,p75ffn68,orderB,1,elch,6.28,high,f,6.598220396988364,6,new items
2089,33,needle,needle,target,upper-left,p75ffn68,orderB,1,nadel,4.22,middle,f,6.598220396988364,6,original CLT items
2863,34,arugula,arugula,target,lower-right,p75ffn68,orderB,1,rucola,6.18,high,f,6.598220396988364,6,new items
2296,35,palmtree,palmtree,target,lower-left,p75ffn68,orderB,1,palme,6.57,high,f,6.598220396988364,6,new items
1756,36,kangaroo,kangaroo,target,lower-left,p75ffn68,orderB,1,känguru,5.89,middle,f,6.598220396988364,6,original CLT items
5123,37,gazelle,gazelle,target,lower-right,p75ffn68,orderB,1,gazelle,6.31,high,f,6.598220396988364,6,new items
2974,38,badger,badger,target,lower-left,p75ffn68,orderB,1,dachs,6.17,high,f,6.598220396988364,6,new items
3700,39,chanterelle,chanterelle,target,upper-left,p75ffn68,orderB,1,pfifferling,7.13,high,f,6.598220396988364,6,new items
11784,40,orchid,orchid,target,lower-left,p75ffn68,orderB,1,orchidee,9.76,high,f,6.598220396988364,6,new items
8203,41,carnation,carnation,target,upper-right,p75ffn68,orderB,1,nelke,7.82,high,f,6.598220396988364,6,new items
3093,42,ventilator,ventilator,target,upper-right,p75ffn68,orderB,1,ventilator,6.59,high,f,6.598220396988364,6,new items
2802,43,labyrinth,labyrinth,target,lower-left,p75ffn68,orderB,1,labyrinth,6.63,high,f,6.598220396988364,6,new items
6578,44,ocean,ocean,target,upper-left,p75ffn68,orderB,1,ozean,6.46,high,f,6.598220396988364,6,new items
25478,45,lobster,lobster,target,upper-right,p75ffn68,orderB,1,hummer,8,high,f,6.598220396988364,6,new items
3629,46,cello,cello,target,lower-left,p75ffn68,orderB,1,cello,8.67,high,f,6.598220396988364,6,new items
20134,47,kayak,kayak,target,upper-left,p75ffn68,orderB,1,kajak,8.82,high,f,6.598220396988364,6,new items
2491,48,ruler,ruler,target,lower-left,p75ffn68,orderB,1,lineal,4.9,middle,f,6.598220396988364,6,original CLT items
3750,49,jaguar,panther,dist1,lower-left,p75ffn68,orderB,0,jaguar,7.64,high,f,6.598220396988364,6,new items
11676,50,flounder,orca,dist1,lower-left,p75ffn68,orderB,0,flunder,6.95,high,f,6.598220396988364,6,new items
3639,51,satellite,satellite,target,upper-left,p75ffn68,orderB,1,satellit,8.94,high,f,6.598220396988364,6,new items
3806,52,zucchini,zucchini,target,upper-right,p75ffn68,orderB,1,zucchini,5.95,middle,f,6.598220396988364,6,new items
7032,1,squirrel,squirrel,target,lower-left,P8TP8RMu,orderA,1,eichhörnchen,2.6,low,m,4.648870636550308,4,original CLT items
4509,2,cap,cap,target,upper-right,P8TP8RMu,orderA,1,mütze,1.95,low,m,4.648870636550308,4,original CLT items
3580,3,door,door,target,lower-left,P8TP8RMu,orderA,1,tür,3.12,low,m,4.648870636550308,4,original CLT items
3851,4,stairs,stairs,target,lower-right,P8TP8RMu,orderA,1,treppe,3.25,low,m,4.648870636550308,4,original CLT items
5042,5,desk,desk,target,lower-left,P8TP8RMu,orderA,1,schreibtisch,3.2,low,m,4.648870636550308,4,original CLT items
2989,6,strawberry,strawberry,target,upper-left,P8TP8RMu,orderA,1,erdbeere,3.47,low,m,4.648870636550308,4,original CLT items
5300,7,eye,eye,target,upper-left,P8TP8RMu,orderA,1,auge,2.69,low,m,4.648870636550308,4,original CLT items
2442,8,plane,plane,target,lower-left,P8TP8RMu,orderA,1,flugzeug,3.24,low,m,4.648870636550308,4,new items
1811,9,paintbrush,paintbrush,target,lower-left,P8TP8RMu,orderA,1,pinsel,3.43,low,m,4.648870636550308,4,original CLT items
2766,10,telephone,telephone,target,upper-right,P8TP8RMu,orderA,1,telefon,3.53,middle,m,4.648870636550308,4,original CLT items
2622,11,snake,snake,target,upper-left,P8TP8RMu,orderA,1,schlange,2,low,m,4.648870636550308,4,original CLT items
3100,12,carrot,carrot,target,lower-right,P8TP8RMu,orderA,1,möhre,3.36,low,m,4.648870636550308,4,original CLT items
3077,13,star,star,target,upper-left,P8TP8RMu,orderA,1,stern,3.29,low,m,4.648870636550308,4,original CLT items
2271,14,scissors,scissors,target,upper-right,P8TP8RMu,orderA,1,schere,3.38,low,m,4.648870636550308,4,original CLT items
2240,15,tiger,tiger,target,upper-right,P8TP8RMu,orderA,1,tiger,3.88,middle,m,4.648870636550308,4,original CLT items
2127,16,bone,bone,target,lower-right,P8TP8RMu,orderA,1,knochen,4.64,middle,m,4.648870636550308,4,original CLT items
3351,17,apple,apple,target,upper-left,P8TP8RMu,orderA,1,apfel,2.71,low,m,4.648870636550308,4,original CLT items
2123,18,fish,fish,target,lower-left,P8TP8RMu,orderA,1,fisch,2.76,low,m,4.648870636550308,4,original CLT items
3439,19,ant,ant,target,upper-right,P8TP8RMu,orderA,1,ameise,4.6,middle,m,4.648870636550308,4,original CLT items
2607,20,belt,belt,target,lower-right,P8TP8RMu,orderA,1,gürtel,4.11,middle,m,4.648870636550308,4,original CLT items
3398,21,fryingpan,fryingpan,target,upper-left,P8TP8RMu,orderA,1,pfanne,4.16,middle,m,4.648870636550308,4,new items
3380,22,zebra,zebra,target,upper-right,P8TP8RMu,orderA,1,zebra,3.65,middle,m,4.648870636550308,4,original CLT items
4700,23,needle,needle,target,upper-left,P8TP8RMu,orderA,1,nadel,4.22,middle,m,4.648870636550308,4,original CLT items
2982,24,bicycle,bicycle,target,upper-right,P8TP8RMu,orderA,1,fahrrad,3.8,middle,m,4.648870636550308,4,original CLT items
4347,25,ladder,ladder,target,upper-right,P8TP8RMu,orderA,1,leiter,4.47,middle,m,4.648870636550308,4,original CLT items
3552,26,battery,battery,target,lower-right,P8TP8RMu,orderA,1,batterie,5.94,middle,m,4.648870636550308,4,original CLT items
4960,27,elk,elk,target,upper-left,P8TP8RMu,orderA,1,elch,6.28,high,m,4.648870636550308,4,new items
7296,28,choir,choir,target,upper-right,P8TP8RMu,orderA,1,chor,7.19,high,m,4.648870636550308,4,new items
3005,29,kangaroo,kangaroo,target,lower-left,P8TP8RMu,orderA,1,känguru,5.89,middle,m,4.648870636550308,4,original CLT items
3914,30,ventilator,ventilator,target,upper-right,P8TP8RMu,orderA,1,ventilator,6.59,high,m,4.648870636550308,4,new items
5993,31,arugula,dracula,dist2,upper-left,P8TP8RMu,orderA,0,rucola,6.18,high,m,4.648870636550308,4,new items
2341,32,flag,flag,target,lower-right,P8TP8RMu,orderA,1,flagge,5.86,middle,m,4.648870636550308,4,original CLT items
1760,33,giraffe,giraffe,target,upper-left,P8TP8RMu,orderA,1,giraffe,3.79,middle,m,4.648870636550308,4,original CLT items
4675,34,palmtree,palmtree,target,lower-left,P8TP8RMu,orderA,1,palme,6.57,high,m,4.648870636550308,4,new items
3329,35,pineapple,pineapple,target,lower-right,P8TP8RMu,orderA,1,ananas,4.1,middle,m,4.648870636550308,4,original CLT items
8482,36,ocean,river,dist1,lower-left,P8TP8RMu,orderA,0,ozean,6.46,high,m,4.648870636550308,4,new items
36007,37,gazelle,gazelle,target,lower-right,P8TP8RMu,orderA,1,gazelle,6.31,high,m,4.648870636550308,4,new items
5561,38,ruler,ruler,target,lower-left,P8TP8RMu,orderA,1,lineal,4.9,middle,m,4.648870636550308,4,original CLT items
2059,39,badger,badger,target,lower-left,P8TP8RMu,orderA,1,dachs,6.17,high,m,4.648870636550308,4,new items
16405,40,chanterelle,chanterelle,target,upper-left,P8TP8RMu,orderA,1,pfifferling,7.13,high,m,4.648870636550308,4,new items
8063,41,ruin,ruin,target,lower-right,P8TP8RMu,orderA,1,ruine,6.21,high,m,4.648870636550308,4,new items
2185,42,labyrinth,labyrinth,target,lower-left,P8TP8RMu,orderA,1,labyrinth,6.63,high,m,4.648870636550308,4,new items
3033,43,mushroom,mushroom,target,lower-right,P8TP8RMu,orderA,1,pilz,3.67,middle,m,4.648870636550308,4,original CLT items
19824,44,orchid,orchid,target,lower-left,P8TP8RMu,orderA,1,orchidee,9.76,high,m,4.648870636550308,4,new items
4928,45,zucchini,zucchini,target,upper-right,P8TP8RMu,orderA,1,zucchini,5.95,middle,m,4.648870636550308,4,new items
2526,46,kayak,kayak,target,upper-left,P8TP8RMu,orderA,1,kajak,8.82,high,m,4.648870636550308,4,new items
5545,47,lobster,lobster,target,upper-right,P8TP8RMu,orderA,1,hummer,8,high,m,4.648870636550308,4,new items
2440,48,jaguar,panther,dist1,lower-left,P8TP8RMu,orderA,0,jaguar,7.64,high,m,4.648870636550308,4,new items
22412,49,carnation,carnation,target,upper-right,P8TP8RMu,orderA,1,nelke,7.82,high,m,4.648870636550308,4,new items
3150,50,satellite,satellite,target,upper-left,P8TP8RMu,orderA,1,satellit,8.94,high,m,4.648870636550308,4,new items
2640,51,flounder,flounder,target,lower-right,P8TP8RMu,orderA,1,flunder,6.95,high,m,4.648870636550308,4,new items
10795,52,cello,harp,dist1,lower-right,P8TP8RMu,orderA,0,cello,8.67,high,m,4.648870636550308,4,new items
3044,1,door,door,target,lower-left,pBydcquh,orderB,1,tür,3.12,low,f,7.655030800821355,7,original CLT items
2742,2,stairs,stairs,target,lower-right,pBydcquh,orderB,1,treppe,3.25,low,f,7.655030800821355,7,original CLT items
2934,3,eye,eye,target,upper-left,pBydcquh,orderB,1,auge,2.69,low,f,7.655030800821355,7,original CLT items
3831,4,desk,desk,target,lower-left,pBydcquh,orderB,1,schreibtisch,3.2,low,f,7.655030800821355,7,original CLT items
2317,5,star,star,target,upper-left,pBydcquh,orderB,1,stern,3.29,low,f,7.655030800821355,7,original CLT items
1625,6,squirrel,squirrel,target,lower-left,pBydcquh,orderB,1,eichhörnchen,2.6,low,f,7.655030800821355,7,original CLT items
1932,7,cap,cap,target,upper-right,pBydcquh,orderB,1,mütze,1.95,low,f,7.655030800821355,7,original CLT items
2186,8,telephone,telephone,target,upper-right,pBydcquh,orderB,1,telefon,3.53,middle,f,7.655030800821355,7,original CLT items
1534,9,strawberry,strawberry,target,upper-left,pBydcquh,orderB,1,erdbeere,3.47,low,f,7.655030800821355,7,original CLT items
1520,10,scissors,scissors,target,upper-right,pBydcquh,orderB,1,schere,3.38,low,f,7.655030800821355,7,original CLT items
1885,11,bone,bone,target,lower-right,pBydcquh,orderB,1,knochen,4.64,middle,f,7.655030800821355,7,original CLT items
1701,12,paintbrush,paintbrush,target,lower-left,pBydcquh,orderB,1,pinsel,3.43,low,f,7.655030800821355,7,original CLT items
1780,13,fryingpan,fryingpan,target,upper-left,pBydcquh,orderB,1,pfanne,4.16,middle,f,7.655030800821355,7,new items
1895,14,carrot,carrot,target,lower-right,pBydcquh,orderB,1,möhre,3.36,low,f,7.655030800821355,7,original CLT items
1608,15,plane,plane,target,lower-left,pBydcquh,orderB,1,flugzeug,3.24,low,f,7.655030800821355,7,new items
1624,16,tiger,tiger,target,upper-right,pBydcquh,orderB,1,tiger,3.88,middle,f,7.655030800821355,7,original CLT items
1483,17,snake,snake,target,upper-left,pBydcquh,orderB,1,schlange,2,low,f,7.655030800821355,7,original CLT items
2214,18,apple,apple,target,upper-left,pBydcquh,orderB,1,apfel,2.71,low,f,7.655030800821355,7,original CLT items
2211,19,battery,battery,target,lower-right,pBydcquh,orderB,1,batterie,5.94,middle,f,7.655030800821355,7,original CLT items
2079,20,flag,flag,target,lower-right,pBydcquh,orderB,1,flagge,5.86,middle,f,7.655030800821355,7,original CLT items
3066,21,ladder,ladder,target,upper-right,pBydcquh,orderB,1,leiter,4.47,middle,f,7.655030800821355,7,original CLT items
4510,22,fish,fish,target,lower-left,pBydcquh,orderB,1,fisch,2.76,low,f,7.655030800821355,7,original CLT items
2768,23,giraffe,giraffe,target,upper-left,pBydcquh,orderB,1,giraffe,3.79,middle,f,7.655030800821355,7,original CLT items
2403,24,ant,ant,target,upper-right,pBydcquh,orderB,1,ameise,4.6,middle,f,7.655030800821355,7,original CLT items
2476,25,bicycle,bicycle,target,upper-right,pBydcquh,orderB,1,fahrrad,3.8,middle,f,7.655030800821355,7,original CLT items
4032,26,ruin,ruin,target,lower-right,pBydcquh,orderB,1,ruine,6.21,high,f,7.655030800821355,7,new items
11840,27,choir,orchestra,dist1,lower-right,pBydcquh,orderB,0,chor,7.19,high,f,7.655030800821355,7,new items
1669,28,pineapple,pineapple,target,lower-right,pBydcquh,orderB,1,ananas,4.1,middle,f,7.655030800821355,7,original CLT items
2370,29,zebra,zebra,target,upper-right,pBydcquh,orderB,1,zebra,3.65,middle,f,7.655030800821355,7,original CLT items
1513,30,belt,belt,target,lower-right,pBydcquh,orderB,1,gürtel,4.11,middle,f,7.655030800821355,7,original CLT items
1672,31,mushroom,mushroom,target,lower-right,pBydcquh,orderB,1,pilz,3.67,middle,f,7.655030800821355,7,original CLT items
1762,32,elk,elk,target,upper-left,pBydcquh,orderB,1,elch,6.28,high,f,7.655030800821355,7,new items
1557,33,needle,needle,target,upper-left,pBydcquh,orderB,1,nadel,4.22,middle,f,7.655030800821355,7,original CLT items
9211,34,arugula,brusselsprouts,dist1,lower-left,pBydcquh,orderB,0,rucola,6.18,high,f,7.655030800821355,7,new items
1630,35,palmtree,palmtree,target,lower-left,pBydcquh,orderB,1,palme,6.57,high,f,7.655030800821355,7,new items
1337,36,kangaroo,kangaroo,target,lower-left,pBydcquh,orderB,1,känguru,5.89,middle,f,7.655030800821355,7,original CLT items
5899,37,gazelle,gazelle,target,lower-right,pBydcquh,orderB,1,gazelle,6.31,high,f,7.655030800821355,7,new items
3078,38,badger,badger,target,lower-left,pBydcquh,orderB,1,dachs,6.17,high,f,7.655030800821355,7,new items
1803,39,chanterelle,chanterelle,target,upper-left,pBydcquh,orderB,1,pfifferling,7.13,high,f,7.655030800821355,7,new items
5010,40,orchid,orchid,target,lower-left,pBydcquh,orderB,1,orchidee,9.76,high,f,7.655030800821355,7,new items
4423,41,carnation,carnation,target,upper-right,pBydcquh,orderB,1,nelke,7.82,high,f,7.655030800821355,7,new items
2357,42,ventilator,ventilator,target,upper-right,pBydcquh,orderB,1,ventilator,6.59,high,f,7.655030800821355,7,new items
3437,43,labyrinth,labyrinth,target,lower-left,pBydcquh,orderB,1,labyrinth,6.63,high,f,7.655030800821355,7,new items
2852,44,ocean,ocean,target,upper-left,pBydcquh,orderB,1,ozean,6.46,high,f,7.655030800821355,7,new items
3476,45,lobster,lobster,target,upper-right,pBydcquh,orderB,1,hummer,8,high,f,7.655030800821355,7,new items
6032,46,cello,cello,target,lower-left,pBydcquh,orderB,1,cello,8.67,high,f,7.655030800821355,7,new items
6203,47,kayak,kayak,target,upper-left,pBydcquh,orderB,1,kajak,8.82,high,f,7.655030800821355,7,new items
1923,48,ruler,ruler,target,lower-left,pBydcquh,orderB,1,lineal,4.9,middle,f,7.655030800821355,7,original CLT items
2955,49,jaguar,jaguar,target,lower-right,pBydcquh,orderB,1,jaguar,7.64,high,f,7.655030800821355,7,new items
5245,50,flounder,elderberry,dist2,upper-left,pBydcquh,orderB,0,flunder,6.95,high,f,7.655030800821355,7,new items
3021,51,satellite,satellite,target,upper-left,pBydcquh,orderB,1,satellit,8.94,high,f,7.655030800821355,7,new items
3848,52,zucchini,zucchini,target,upper-right,pBydcquh,orderB,1,zucchini,5.95,middle,f,7.655030800821355,7,new items
2616,1,door,door,target,lower-left,PBz3r7hu,orderB,1,tür,3.12,low,m,5.806981519507187,5,original CLT items
2891,2,stairs,stairs,target,lower-right,PBz3r7hu,orderB,1,treppe,3.25,low,m,5.806981519507187,5,original CLT items
2779,3,eye,eye,target,upper-left,PBz3r7hu,orderB,1,auge,2.69,low,m,5.806981519507187,5,original CLT items
2916,4,desk,desk,target,lower-left,PBz3r7hu,orderB,1,schreibtisch,3.2,low,m,5.806981519507187,5,original CLT items
2065,5,star,star,target,upper-left,PBz3r7hu,orderB,1,stern,3.29,low,m,5.806981519507187,5,original CLT items
1579,6,squirrel,squirrel,target,lower-left,PBz3r7hu,orderB,1,eichhörnchen,2.6,low,m,5.806981519507187,5,original CLT items
1733,7,cap,cap,target,upper-right,PBz3r7hu,orderB,1,mütze,1.95,low,m,5.806981519507187,5,original CLT items
1900,8,telephone,telephone,target,upper-right,PBz3r7hu,orderB,1,telefon,3.53,middle,m,5.806981519507187,5,original CLT items
1476,9,strawberry,strawberry,target,upper-left,PBz3r7hu,orderB,1,erdbeere,3.47,low,m,5.806981519507187,5,original CLT items
1583,10,scissors,scissors,target,upper-right,PBz3r7hu,orderB,1,schere,3.38,low,m,5.806981519507187,5,original CLT items
1738,11,bone,bone,target,lower-right,PBz3r7hu,orderB,1,knochen,4.64,middle,m,5.806981519507187,5,original CLT items
1576,12,paintbrush,paintbrush,target,lower-left,PBz3r7hu,orderB,1,pinsel,3.43,low,m,5.806981519507187,5,original CLT items
1975,13,fryingpan,fryingpan,target,upper-left,PBz3r7hu,orderB,1,pfanne,4.16,middle,m,5.806981519507187,5,new items
1868,14,carrot,carrot,target,lower-right,PBz3r7hu,orderB,1,möhre,3.36,low,m,5.806981519507187,5,original CLT items
1724,15,plane,plane,target,lower-left,PBz3r7hu,orderB,1,flugzeug,3.24,low,m,5.806981519507187,5,new items
1598,16,tiger,tiger,target,upper-right,PBz3r7hu,orderB,1,tiger,3.88,middle,m,5.806981519507187,5,original CLT items
1384,17,snake,snake,target,upper-left,PBz3r7hu,orderB,1,schlange,2,low,m,5.806981519507187,5,original CLT items
1180,18,apple,apple,target,upper-left,PBz3r7hu,orderB,1,apfel,2.71,low,m,5.806981519507187,5,original CLT items
3685,19,battery,battery,target,lower-right,PBz3r7hu,orderB,1,batterie,5.94,middle,m,5.806981519507187,5,original CLT items
1804,20,flag,flag,target,lower-right,PBz3r7hu,orderB,1,flagge,5.86,middle,m,5.806981519507187,5,original CLT items
3091,21,ladder,ladder,target,upper-right,PBz3r7hu,orderB,1,leiter,4.47,middle,m,5.806981519507187,5,original CLT items
2797,22,fish,fish,target,lower-left,PBz3r7hu,orderB,1,fisch,2.76,low,m,5.806981519507187,5,original CLT items
2746,23,giraffe,giraffe,target,upper-left,PBz3r7hu,orderB,1,giraffe,3.79,middle,m,5.806981519507187,5,original CLT items
2780,24,ant,ant,target,upper-right,PBz3r7hu,orderB,1,ameise,4.6,middle,m,5.806981519507187,5,original CLT items
3590,25,bicycle,bicycle,target,upper-right,PBz3r7hu,orderB,1,fahrrad,3.8,middle,m,5.806981519507187,5,original CLT items
6155,26,ruin,ruin,target,lower-right,PBz3r7hu,orderB,1,ruine,6.21,high,m,5.806981519507187,5,new items
11981,27,choir,pipe,dist2,upper-left,PBz3r7hu,orderB,0,chor,7.19,high,m,5.806981519507187,5,new items
2946,28,pineapple,pineapple,target,lower-right,PBz3r7hu,orderB,1,ananas,4.1,middle,m,5.806981519507187,5,original CLT items
2576,29,zebra,zebra,target,upper-right,PBz3r7hu,orderB,1,zebra,3.65,middle,m,5.806981519507187,5,original CLT items
3019,30,belt,belt,target,lower-right,PBz3r7hu,orderB,1,gürtel,4.11,middle,m,5.806981519507187,5,original CLT items
3654,31,mushroom,mushroom,target,lower-right,PBz3r7hu,orderB,1,pilz,3.67,middle,m,5.806981519507187,5,original CLT items
7744,32,elk,mammoth,dist1,lower-left,PBz3r7hu,orderB,0,elch,6.28,high,m,5.806981519507187,5,new items
2226,33,needle,needle,target,upper-left,PBz3r7hu,orderB,1,nadel,4.22,middle,m,5.806981519507187,5,original CLT items
10547,34,arugula,brusselsprouts,dist1,lower-left,PBz3r7hu,orderB,0,rucola,6.18,high,m,5.806981519507187,5,new items
1942,35,palmtree,palmtree,target,lower-left,PBz3r7hu,orderB,1,palme,6.57,high,m,5.806981519507187,5,new items
